epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,51.8669,2.84309,5.04397,3.64146,0.57073,0.3125,0.09445,0.03805,2.68793,5.45177,3.73789,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931
33,53.4358,2.75486,4.61407,3.58992,0.60896,0.25,0.1035,0.04341,2.67158,5.33478,3.69727,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
34,55.0551,2.71606,4.59841,3.59799,0.62017,0.25,0.10676,0.04454,2.63207,5.20671,3.66696,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733
35,56.6528,2.69618,4.74807,3.55404,0.62991,0.20833,0.11185,0.04878,2.61684,5.12138,3.66334,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
36,58.2384,2.75957,4.78521,3.52439,0.44055,0.29058,0.11765,0.05094,2.58135,5.11831,3.65278,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535
37,59.8173,2.67377,4.45177,3.42408,0.5848,0.20833,0.13305,0.05595,2.53967,4.91641,3.62455,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
38,61.4416,2.73586,4.47273,3.47573,0.63092,0.20833,0.14172,0.06513,2.48339,4.79051,3.57526,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337
39,63.0383,2.65365,4.17988,3.284,0.87561,0.16667,0.14571,0.06833,2.47786,4.64257,3.5734,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238
40,64.616,2.55175,4.31477,3.33604,0.8803,0.16667,0.17325,0.0797,2.46804,4.45144,3.57467,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139
41,66.1969,2.70825,4.18945,3.19736,0.26838,0.35537,0.16475,0.0824,2.44696,4.30046,3.56216,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
42,67.8212,2.75065,4.12106,3.37008,0.28208,0.3912,0.16481,0.08095,2.39507,4.19414,3.54734,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941
43,69.4164,2.69646,4.21874,3.21228,0.26111,0.39583,0.1934,0.08011,2.43138,4.19168,3.57359,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842
44,70.9897,2.64043,4.12737,3.25769,0.2877,0.3912,0.20245,0.08121,2.44044,4.13643,3.55387,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743
45,72.5579,2.56711,3.9448,3.30676,0.29298,0.46528,0.2364,0.09034,2.42798,4.18563,3.55826,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644
46,74.2078,2.63076,3.93545,3.27835,0.28566,0.52066,0.27405,0.11201,2.34611,4.04639,3.51146,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545
47,75.8011,2.49799,3.84559,3.15369,0.25262,0.50368,0.27213,0.11918,2.29229,3.96892,3.44453,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446
48,77.3886,2.5283,3.85466,3.16425,0.28229,0.61737,0.28561,0.12484,2.25735,3.98737,3.40561,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347
49,78.9672,2.45691,3.6384,3.02883,0.30682,0.59722,0.29919,0.1311,2.2584,3.99468,3.38491,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
50,80.5996,2.46589,3.97517,3.0816,0.27468,0.5787,0.31664,0.14425,2.23869,3.92698,3.33077,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149
51,82.1865,2.50438,3.80463,3.13048,0.32145,0.40823,0.32112,0.15235,2.20923,3.95157,3.30461,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505
52,83.7724,2.47549,3.75195,3.16943,0.35894,0.43981,0.36299,0.15101,2.16192,3.93124,3.28272,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951
53,85.3523,2.4526,3.56911,3.18495,0.25849,0.52083,0.36645,0.15547,2.16047,3.89138,3.28211,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
54,86.9695,2.36621,3.71518,3.13352,0.3821,0.52315,0.36987,0.15359,2.12334,3.88897,3.24915,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753
55,88.5593,2.45198,3.9536,3.16688,0.35942,0.58565,0.3778,0.15889,2.11195,3.92612,3.2563,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654
56,90.1473,2.39284,3.77945,3.08455,0.38488,0.57639,0.39678,0.17561,2.07238,3.95151,3.24094,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555
57,91.7296,2.42221,3.72316,3.1068,0.521,0.47917,0.3869,0.18071,2.0428,3.91257,3.19569,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
58,93.3612,2.47787,3.52986,3.03316,0.45482,0.5162,0.40209,0.19053,2.00372,3.89424,3.14177,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357
59,94.9617,2.28158,3.71175,2.97871,0.45842,0.49484,0.39581,0.18597,1.99463,3.83829,3.12548,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258
60,96.5404,2.42597,3.61916,3.12567,0.47229,0.49769,0.40071,0.19291,1.98383,3.78658,3.11302,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159
61,98.1174,2.28935,3.59096,3.03402,0.46877,0.49617,0.40531,0.19772,1.94998,3.79002,3.10022,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
62,99.74,2.30536,3.35882,3.01413,0.44006,0.45367,0.43333,0.20705,1.94128,3.75639,3.08638,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961
63,101.336,2.20392,3.55104,2.92609,0.45817,0.37269,0.4196,0.20592,1.92934,3.71458,3.08194,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862
64,102.92,2.33452,3.33321,2.99877,0.22703,0.59216,0.4263,0.2073,1.91147,3.73686,3.06301,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763
65,104.497,2.24545,3.63706,3.03064,0.28784,0.62786,0.4061,0.20308,1.90473,3.73667,3.04653,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
