epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
22,37.972,3.8642,5.39588,4.22755,0.00065,0.17344,0.00113,0.00029,3.23346,5.85977,4.3001,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921
23,39.4292,3.91043,5.44687,4.23593,0.00065,0.18316,0.00153,0.00031,3.24728,5.93877,4.28908,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822
24,40.9084,3.78413,5.6371,4.2157,0.16882,0.02357,0.00192,0.0004,3.26424,6.02573,4.30095,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723
25,42.3865,3.65522,5.4085,4.24854,0.9114,0.00641,0.00817,0.00286,3.27696,5.92166,4.27534,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
26,43.8693,3.61336,5.48194,4.22468,0.71548,0.00641,0.0086,0.00234,3.2573,5.75323,4.24058,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525
27,45.3853,3.71363,5.43511,4.18824,0.88758,0.00641,0.00765,0.00231,3.23202,5.7717,4.23856,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426
28,46.8555,3.57959,5.45402,4.22822,0.00094,0.23473,0.00531,0.00151,3.24618,5.69699,4.22456,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327
29,48.3405,3.64308,5.46791,4.21745,0.00106,0.25292,0.00745,0.00197,3.2529,5.63565,4.20399,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
30,49.8197,3.75428,5.16559,4.19883,0.7225,0.00538,0.01735,0.00533,3.24454,5.64751,4.20641,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129
31,51.2783,3.64496,5.09671,4.21389,0.00534,0.16041,0.00952,0.00277,3.21129,5.64785,4.20383,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703
32,52.7479,3.6156,5.14969,4.19914,0.00096,0.22191,0.0166,0.00495,3.23376,5.62027,4.17952,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931
33,54.228,3.62674,5.19692,4.20948,0.70563,0.00538,0.01769,0.00497,3.22316,5.57714,4.21424,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
34,55.7088,3.68567,5.35221,4.1596,0.78141,0.01716,0.01852,0.00535,3.23269,5.5862,4.19042,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733
35,57.1657,3.72578,5.39864,4.18609,0.74923,0.01716,0.02453,0.00643,3.23831,5.5501,4.19823,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
36,58.6466,3.55576,4.96769,4.20635,0.71173,0.01179,0.01681,0.00389,3.21631,5.52673,4.19905,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535
37,60.1278,3.65838,5.2559,4.18919,0.53488,0.02461,0.01838,0.00465,3.19982,5.51478,4.1832,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
38,61.6045,3.60466,5.58528,4.18065,0.52669,0.01179,0.02091,0.0045,3.19707,5.56764,4.18069,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337
39,63.1087,3.59961,5.06585,4.1739,0.52188,0.0182,0.01283,0.00346,3.18716,5.49553,4.16655,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238
40,64.5877,3.57908,5.22101,4.23112,0.53514,0.02564,0.0151,0.00389,3.13313,5.51069,4.15486,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139
41,66.0693,3.57008,5.04842,4.16701,0.53844,0.01282,0.01701,0.00405,3.14758,5.49329,4.14583,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
42,67.5485,3.55037,5.01405,4.13605,0.54031,0.02461,0.01715,0.00417,3.13364,5.45653,4.14984,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941
43,68.9969,3.62082,5.18742,4.14786,0.52753,0.01179,0.02401,0.00485,3.14617,5.4614,4.15536,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842
44,70.465,3.64372,5.13973,4.11779,0.52565,0.0182,0.01314,0.00371,3.1864,5.41986,4.14469,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743
45,71.9324,3.62757,5.2464,4.15145,0.52619,0.02564,0.01841,0.00596,3.17704,5.41395,4.14436,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644
46,73.4082,3.61615,5.15033,4.13509,0.55381,0.03743,0.02331,0.00556,3.15993,5.35368,4.1336,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545
47,74.8566,3.66544,5.2079,4.09062,0.52453,0.02461,0.01563,0.00421,3.16028,5.39441,4.13472,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446
48,76.3301,3.51541,4.82988,4.10579,0.52727,0.02461,0.02724,0.00647,3.15279,5.37282,4.13358,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347
49,77.811,3.46951,5.05266,4.08222,0.54157,0.04818,0.0381,0.01212,3.13563,5.39876,4.12765,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
50,79.3541,3.48661,4.878,4.07376,0.55088,0.03639,0.02471,0.01075,3.10275,5.41691,4.12326,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149
51,80.793,3.33544,5.14102,3.83881,0.5484,0.03639,0.02833,0.01064,3.09009,5.40007,4.12071,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505
52,82.2691,3.45092,4.74544,4.12397,0.40614,0.03792,0.02883,0.00787,3.05523,5.3259,4.11455,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951
53,83.7471,3.4121,4.80397,4.12684,0.39764,0.03976,0.02321,0.00564,3.02619,5.30867,4.11122,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
54,85.2274,3.79982,5.14031,4.12515,0.38094,0.03335,0.02227,0.00557,3.02177,5.23848,4.11388,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753
55,86.6704,3.64929,4.96065,4.08167,0.38717,0.03872,0.03218,0.00871,3.00416,5.22271,4.11361,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654
56,88.1523,3.39989,5.14563,4.11662,0.38729,0.0497,0.03105,0.00764,3.00326,5.16632,4.10397,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555
57,89.6313,3.38523,4.50365,4.05542,0.37952,0.04617,0.02677,0.00675,2.98004,5.14404,4.09628,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
58,91.109,3.21763,5.18292,3.79137,0.23042,0.0645,0.04062,0.00985,2.96577,5.08311,4.10178,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357
59,92.5608,3.36775,4.69847,4.03964,0.22855,0.05912,0.03785,0.00922,2.95166,5.06496,4.12065,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258
60,94.1048,3.35334,4.47599,4.06874,0.22649,0.05374,0.04483,0.01143,2.96817,4.96225,4.11411,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159
61,95.5975,3.46679,4.66702,4.09946,0.26144,0.07162,0.04981,0.01164,2.96638,4.98307,4.11365,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
62,97.0869,3.43065,4.53829,3.99758,0.23297,0.08036,0.05376,0.01265,2.96955,4.94036,4.09445,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961
63,98.5628,3.43071,4.73503,4.05106,0.23677,0.10949,0.05775,0.01382,2.96167,4.88348,4.09777,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862
64,100.051,3.40604,4.56618,3.98453,0.2494,0.13119,0.06702,0.01651,2.93515,4.88471,4.09619,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763
65,101.535,3.50746,4.45777,4.00846,0.24262,0.12173,0.07303,0.02131,2.91076,4.85339,4.09203,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
66,103.031,3.34376,4.41567,4.00489,0.26172,0.13779,0.08476,0.02325,2.9131,4.82292,4.086,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565
67,104.496,3.22437,4.4233,4.04745,0.25766,0.13099,0.08772,0.02659,2.91123,4.8088,4.10204,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
68,106.001,3.5639,4.96997,3.99388,0.29023,0.09501,0.0945,0.02951,2.91097,4.77521,4.07455,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367
69,107.493,3.29672,4.57268,3.99999,0.31493,0.10522,0.1047,0.03158,2.90467,4.73889,4.07849,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
70,109.062,3.37114,4.2769,3.98118,0.32257,0.09351,0.11998,0.03484,2.90209,4.68712,4.06324,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169
71,110.527,3.45602,4.37261,4.01165,0.29691,0.12678,0.13266,0.03899,2.88452,4.67839,4.04973,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
72,112.026,3.36669,4.27921,3.91887,0.28457,0.1692,0.1217,0.03724,2.89407,4.66802,4.02594,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971
73,113.511,3.15659,4.37706,3.88439,0.2911,0.15372,0.13301,0.03985,2.89388,4.60481,4.01223,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
74,115.011,3.29251,4.24915,3.96737,0.30029,0.14531,0.13102,0.03746,2.88824,4.54166,3.99602,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773
75,116.464,3.35211,4.56476,3.9561,0.28782,0.17659,0.13599,0.04135,2.87781,4.53973,3.99478,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
76,117.951,2.94759,4.65333,3.63989,0.31551,0.14498,0.13612,0.04197,2.88044,4.51812,3.98437,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
77,119.442,3.30896,4.30235,3.93862,0.29611,0.17205,0.13292,0.04093,2.86231,4.53136,3.97577,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
78,120.931,3.23957,4.36211,3.93146,0.29839,0.17094,0.13395,0.04244,2.86358,4.50247,3.97145,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377
79,122.394,3.36991,4.99028,3.91874,0.34466,0.12351,0.12711,0.03825,2.87203,4.47737,3.96758,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
80,123.877,3.27928,4.42392,3.90858,0.33491,0.11083,0.12209,0.03799,2.87551,4.47821,3.95966,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179
81,125.362,3.45196,4.78404,3.91058,0.27426,0.15856,0.12222,0.03809,2.84665,4.45881,3.94902,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
82,126.898,3.4329,4.20387,3.86314,0.28287,0.15339,0.11882,0.03776,2.84292,4.40063,3.9488,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981
83,128.36,3.35811,4.58417,3.99301,0.29289,0.15981,0.12518,0.03777,2.84297,4.38668,3.94961,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
84,129.847,3.2637,4.44446,3.90173,0.28399,0.18253,0.12718,0.03984,2.82827,4.4148,3.94846,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783
85,131.325,3.13628,4.09955,3.86938,0.29328,0.19339,0.12961,0.04053,2.82514,4.394,3.93469,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
86,132.812,3.14222,4.28441,3.91876,0.29285,0.22468,0.12347,0.03728,2.80903,4.39432,3.91218,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585
87,134.276,3.34041,4.39858,3.94503,0.28489,0.19548,0.12441,0.0373,2.79217,4.38615,3.911,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
88,135.766,3.18721,4.52877,3.94353,0.26932,0.20695,0.11919,0.03542,2.7826,4.39329,3.91077,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387
89,137.249,3.34469,4.46764,3.8613,0.30183,0.13206,0.11855,0.03505,2.782,4.37816,3.89752,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
90,138.735,3.15592,4.15174,3.82875,0.26395,0.21064,0.12603,0.03592,2.77106,4.35051,3.89831,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189
91,140.35,3.00806,4.74706,3.93637,0.28044,0.18117,0.1216,0.03596,2.77643,4.34511,3.89366,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
92,141.839,3.00666,4.67176,3.91721,0.30859,0.14193,0.12413,0.04058,2.78646,4.35123,3.88652,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05
93,143.399,2.81839,4.55926,3.90327,0.31239,0.14193,0.12842,0.04108,2.7667,4.40484,3.88223,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
94,144.888,2.96841,5.04074,3.83952,0.51576,0.15268,0.12911,0.04153,2.76171,4.42993,3.8817,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05
95,146.351,2.82091,4.79753,3.90563,0.50197,0.14456,0.12408,0.04152,2.75192,4.43641,3.87694,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
96,147.834,2.81052,4.67708,3.86666,0.30133,0.17392,0.12528,0.04018,2.75151,4.39954,3.8674,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05
97,149.318,2.88602,4.66155,3.94109,0.29799,0.1714,0.12328,0.0411,2.74576,4.40979,3.87009,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
98,150.815,2.84258,4.6734,3.95009,0.33475,0.17813,0.13268,0.04493,2.74778,4.41131,3.86631,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05
99,152.286,2.81364,4.62783,3.90249,0.31761,0.17392,0.13294,0.04574,2.74698,4.43949,3.87069,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
100,153.779,2.907,4.63837,3.82584,0.28947,0.15353,0.13302,0.04455,2.73457,4.43219,3.86583,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05
